,GC-1,GC-2,GC-3,GC-4,GC-5,GC-6,GC-7,GC-8
1467,0.027,0.1139999999999999,0.177,3.079,0.347,2.303,1.3090000000000002,0.485
1468,0.0,0.047,0.272,2.979,0.248,2.652,0.775,0.6519999999999999
1469,0.022,0.069,0.3299999999999999,2.912,0.34,2.438,0.606,0.643
1470,0.0,0.152,0.4599999999999999,2.709,0.537,2.79,0.4619999999999999,0.775
1471,0.007,0.1659999999999999,0.522,2.79,0.54,2.425,0.543,0.81
1472,0.005,0.123,0.545,2.492,0.425,3.166,0.503,0.516
1473,0.009,0.119,0.346,2.039,0.5569999999999999,3.952,0.622,0.3329999999999999
1474,0.009,0.187,0.249,2.091,0.843,3.603,0.588,0.449
1475,0.009,0.178,0.3025,1.865,0.812,3.758,0.5760000000000001,0.49
1476,0.007,0.186,0.436,1.431,0.86,3.033,0.483,0.383
1477,0.008,0.086,0.36,1.307,0.909,2.911,0.494,0.4549999999999999
1478,0.0,0.1679999999999999,0.346,0.7230000000000001,0.855,2.515,0.496,0.4335
1479,0.0,0.191,0.214,0.357,0.846,2.451,0.4309999999999999,0.542
1480,0.028,0.214,0.3259999999999999,0.239,0.627,2.897,0.588,0.458
1481,0.007,0.176,0.45,0.141,0.7350000000000001,3.173,0.669,0.38
1482,0.0,0.222,0.552,0.146,0.63,3.35,0.505,0.346
1483,0.0,0.236,0.614,0.127,0.667,3.055,0.572,0.532
1484,0.009,0.3319999999999999,0.579,0.086,0.8009999999999999,4.061,0.55,0.594
1485,0.021,0.344,0.668,0.008,0.7170000000000001,3.627,0.6479999999999999,0.486
1486,0.005,0.477,0.617,0.081,0.554,3.576,0.724,0.52
1487,0.024,0.373,0.611,0.08,0.577,3.391,0.692,0.417
1488,0.014,0.55,0.5,0.092,0.502,3.088,0.53,0.504
1489,0.089,0.428,0.4509999999999999,0.184,0.4579999999999999,3.162,0.5349999999999999,0.416
1490,0.165,0.6970000000000001,0.487,0.147,0.489,3.4130000000000003,0.5589999999999999,0.507
1491,0.093,1.108,0.4,0.1,0.432,3.127,0.5780000000000001,0.4609999999999999
1492,0.129,1.827,0.396,0.074,0.357,3.101,0.555,0.59
1493,0.098,1.64,0.5395000000000001,0.085,0.763,4.34,0.5529999999999999,0.6910000000000001
1494,0.2329999999999999,1.44,0.39,0.114,0.945,4.436,0.498,0.6599999999999999
1495,0.254,1.126,0.438,0.096,0.917,3.61,0.764,0.8049999999999999
1496,0.165,0.766,0.36,0.053,0.995,3.475,0.663,0.7949999999999999
1497,0.272,0.653,0.3429999999999999,0.129,0.937,2.616,0.653,0.847
1498,0.438,0.398,0.513,0.094,0.991,2.293,0.705,0.848
1499,0.445,0.371,0.358,0.071,0.915,1.986,0.6359999999999999,0.94
1500,0.263,0.6839999999999999,0.345,0.055,1.073,1.701,0.7709999999999999,0.863
1501,0.243,1.763,0.393,0.04,1.053,1.794,0.4609999999999999,0.899
1502,0.384,2.26,0.325,0.157,1.1429999999999998,1.485,0.971,1.013
1503,0.659,1.495,0.302,1.002,1.105,1.37,0.767,0.903
1504,1.139,1.613,0.284,2.379,1.205,1.2970000000000002,0.6719999999999999,0.883
1505,0.7889999999999999,1.002,0.342,4.4670000000000005,1.234,1.367,0.81,1.022
1506,0.629,2.56,0.368,6.004,1.185,1.308,0.776,1.231
1507,0.612,3.0,0.353,7.617,1.198,1.539,0.7090000000000001,1.454
1508,0.275,2.689,0.366,7.558,1.272,1.317,0.891,1.397
1509,0.404,2.62,0.322,7.0760000000000005,1.294,1.294,0.951,1.354
1510,0.345,3.045,0.334,7.115,1.286,1.278,0.991,1.148
1511,0.513,1.44,0.254,7.0440000000000005,1.454,1.1749999999999998,1.122,1.178
1512,0.626,1.076,0.288,7.928,1.415,1.474,0.871,1.412
1513,0.296,0.486,0.184,7.771000000000001,1.452,2.037,0.789,1.2759999999999998
1514,0.285,0.4489999999999999,0.2329999999999999,9.044,1.4369999999999998,1.488,1.217,1.597
1515,0.268,0.186,0.1375,9.395,1.58,1.742,0.963,1.873
1516,0.091,0.3429999999999999,0.134,8.29,1.682,1.992,1.061,2.143
1517,0.237,0.252,0.097,7.33,1.825,1.501,0.954,2.619
1518,0.063,0.264,0.131,7.119999999999999,1.879,1.716,0.936,2.566
1519,0.145,0.272,0.23,7.001,1.906,2.064,0.873,2.294
1520,0.673,0.187,0.123,7.372,2.143,1.928,0.8440000000000001,2.451
1521,0.702,0.123,0.144,7.518000000000001,2.137,1.716,0.7889999999999999,2.14
1522,0.237,0.311,0.355,6.737,1.99,2.5940000000000003,1.009,1.788
1523,0.292,0.4649999999999999,0.178,5.134,2.277,2.698,0.815,1.613
1524,0.303,0.312,0.14,4.184,2.351,2.1500000000000004,0.774,1.961
1525,0.211,0.254,0.192,4.027,2.415,2.224,0.847,1.963
1526,0.145,0.386,0.257,4.063000000000001,2.349,1.798,0.794,1.701
1527,0.19,0.505,0.353,4.185,2.761,1.766,0.803,1.967
1528,0.125,0.436,0.176,4.147,3.091,1.763,0.88,1.861
1529,0.178,0.788,0.213,3.973,3.087,1.639,1.04,2.036
1530,0.314,0.448,0.271,3.428,3.232,1.007,0.985,2.018
1531,1.974,0.831,0.251,3.1660000000000004,3.3920000000000003,0.724,0.829,1.596
1532,0.735,0.645,1.82,2.911,4.111,0.781,0.815,1.601
1533,0.74,0.537,4.401,2.765,3.786,0.413,0.931,1.582
1534,0.513,0.39,5.704000000000001,2.67,3.572,0.445,0.8999999999999999,1.463
1535,0.3289999999999999,0.348,2.692,2.514,4.348000000000001,0.515,0.975,1.643
1536,0.173,0.434,1.726,2.573,4.622,0.427,1.103,1.633
1537,0.363,0.262,0.517,2.511,5.071,0.262,1.074,1.821
1538,0.4549999999999999,0.35,0.553,2.736,4.798,0.3279999999999999,1.064,2.058
1539,0.253,0.3219999999999999,0.385,2.972,6.003,0.398,1.196,2.091
1540,0.322,0.304,0.352,3.133,6.472,0.373,1.981,2.082
1541,0.292,0.195,0.337,3.266,7.378,0.257,1.646,2.0780000000000003
1542,0.302,0.3429999999999999,0.376,3.377,6.317,0.203,1.409,2.259
1543,0.349,0.3249999999999999,0.385,3.488,6.2125,0.219,1.237,2.221
1544,0.301,0.536,0.355,3.415,6.7490000000000006,0.187,1.056,2.194
1545,0.337,0.8240000000000001,0.331,2.858,6.8835,0.202,1.035,2.055
1546,0.629,0.41,0.299,2.589,6.787,0.145,1.1949999999999998,1.925
1547,0.69,0.525,0.473,3.111,6.7330000000000005,0.121,0.771,1.645
1548,0.644,0.441,0.919,2.969,6.915,0.129,0.915,2.013
1549,0.3399999999999999,0.452,0.8140000000000001,3.027,6.892,0.12,1.138,1.424
1550,0.202,0.4975,0.3229999999999999,3.128,6.340999999999999,0.185,0.924,1.49
1551,0.425,0.293,0.309,3.112,6.177,0.162,0.824,1.174
1552,0.37,0.641,0.391,3.608,5.336,0.205,0.8659999999999999,1.348
1553,0.569,0.5609999999999999,0.428,3.225,5.4350000000000005,0.155,0.989,1.392
1554,0.6910000000000001,3.3760000000000003,1.218,3.226,5.005000000000001,0.158,1.214,1.0779999999999998
1555,0.548,1.804,0.175,2.855,4.9185,0.113,1.092,1.0699999999999998
1556,0.415,1.886,0.958,2.629,4.87,0.086,1.025,0.973
1557,0.42,0.6659999999999999,0.804,2.5780000000000003,4.68,0.12,1.583,1.017
1558,0.321,0.479,0.648,2.61,4.455,0.066,1.317,1.015
1559,0.3329999999999999,0.269,0.139,2.428,4.061,0.157,1.52,0.708
1560,0.525,0.264,0.012,2.485,4.095,0.123,0.952,1.1589999999999998
1561,0.989,0.237,0.782,2.37,4.051,0.123,0.773,0.665
1562,2.598,0.217,0.226,2.4080000000000004,3.994,0.106,0.645,0.505
1563,3.0570000000000004,0.114,0.14,2.258,3.878,0.193,0.671,0.687
1564,3.913,0.244,0.03,2.101,3.823,0.124,0.6819999999999999,0.51
1565,3.725,0.22,0.109,2.149,3.302,0.167,0.7569999999999999,0.569
1566,4.401,0.139,0.0485,2.079,3.362,0.073,0.956,0.491
1567,0.659,0.162,0.007,2.6980000000000004,3.3585,0.026,0.951,0.6439999999999999
1568,0.562,0.031,0.018,3.236,4.131,0.12,0.906,0.708
1569,0.292,0.027,0.004,2.999,3.893,0.16,0.788,0.6779999999999999
1570,0.436,0.071,0.002,2.702,3.867,0.171,0.758,0.905
1571,0.3409999999999999,0.045,0.06,2.6340000000000003,3.382,0.119,0.833,0.996
1572,0.267,0.023,1.1,0.943,3.373,0.099,0.875,1.246
1573,0.413,0.05,0.053,0.973,3.759,0.1,0.817,1.091
1574,0.349,0.024,0.267,0.825,3.4850000000000003,0.097,0.696,1.178
1575,0.1709999999999999,0.046,0.0979999999999999,0.487,3.372,0.133,0.593,1.157
1576,0.248,0.0,4.257,0.967,3.716,0.169,0.544,1.006
1577,0.256,0.0,1.114,0.8210000000000001,3.857,0.182,0.534,0.859
1578,0.2249999999999999,0.0,0.632,0.946,3.677,0.095,0.5840000000000001,0.59
1579,0.128,0.0025,0.494,0.657,3.652,0.056,0.613,0.55
1580,0.125,0.009,0.257,0.228,3.269,0.072,0.887,0.47
1581,0.235,0.004,0.106,0.403,2.983,0.126,0.6639999999999999,0.8069999999999999
1582,0.123,0.039,1.495,0.456,2.702,0.105,0.906,0.998
1583,0.0,0.034,0.375,0.494,2.419,0.094,0.6890000000000001,1.111
1584,0.002,0.045,0.134,0.594,2.614,0.073,0.781,1.331
1585,0.054,0.034,0.379,0.973,2.444,0.121,0.88,1.347
1586,0.02,0.005,0.175,1.782,2.298,0.1129999999999999,0.894,1.761
1587,0.011,0.009,0.045,2.904,2.678,0.255,0.935,1.4620000000000002
1588,0.038,0.007,0.022,2.882,2.3760000000000003,0.214,0.8660000000000001,1.576
1589,0.008,0.022,0.062,3.061,2.524,0.252,0.675,1.298
1590,0.02,0.027,0.146,2.669,2.658,0.3,0.8320000000000001,1.343
1591,0.004,0.024,0.294,3.002,2.652,0.218,0.8260000000000001,1.352
1592,0.014,0.0,1.295,2.84,2.7,0.311,0.8939999999999999,1.332
1593,0.0035,0.002,0.02,2.69,2.382,0.329,0.963,1.46
1594,0.021,0.0,0.071,2.684,2.251,0.387,0.898,1.402
1595,0.0,0.012,0.1589999999999999,2.55,2.294,0.47,0.7769999999999999,1.347
1596,0.0,0.012,0.148,2.49,2.3840000000000003,0.3999999999999999,0.952,1.012
1597,0.0289999999999999,0.0,0.033,2.357,2.342,0.506,0.859,0.887
1598,0.029,0.011,0.0689999999999999,2.427,2.28,0.542,0.962,0.784
1599,0.088,0.029,0.033,2.6050000000000004,2.106,0.6970000000000001,0.981,0.602
1600,0.044,0.031,0.143,2.493,1.926,0.7210000000000001,0.916,0.786
1601,0.024,0.002,0.048,2.407,1.974,1.698,0.908,0.718
1602,0.095,0.0289999999999999,0.031,2.324,1.897,20.08,0.964,1.605
1603,0.033,0.011,0.208,2.465,2.2960000000000003,1.271,0.991,1.19
1604,0.032,0.007,0.012,2.55,2.295,3.4240000000000004,1.022,1.073
1605,0.037,0.209,0.0,2.953,2.417,1.362,1.013,0.932
1606,0.005,0.0,0.016,3.143,2.036,1.4660000000000002,1.109,0.863
1607,0.062,0.022,0.087,3.563,2.113,1.582,0.745,0.726
1608,0.04,0.0,0.036,3.431,2.1165,1.753,0.987,0.8360000000000001
1609,0.002,0.022,0.023,3.656,2.0010000000000003,1.366,0.823,5.788
1610,0.0,0.002,0.053,3.794,2.028,1.373,0.987,1.081
1611,0.011,0.0,1.099,3.692,1.95,1.22,1.249,1.1429999999999998
1612,0.024,0.0,0.0,4.229,1.825,1.335,1.115,0.934
1613,0.0289999999999999,0.0,0.009,4.674,1.949,1.089,0.986,1.129
1614,0.026,0.018,0.0,5.182,1.918,1.152,1.059,1.017
1615,0.002,0.01,0.0,5.154,1.905,1.046,1.052,1.043
1616,0.04,0.0,0.0,5.2575,1.941,1.086,1.001,0.769
1617,0.054,0.012,0.368,5.116,1.992,1.134,1.368,0.858
1618,0.008,0.0,0.0,4.962,1.884,1.017,1.254,0.879
1619,0.028,0.0,0.021,4.577999999999999,1.927,1.3210000000000002,1.0990000000000002,0.865
1620,0.136,0.0,0.024,3.911,1.772,1.543,0.934,0.815
1621,0.023,0.041,0.008,3.905,1.868,1.947,1.138,0.779
1622,0.0289999999999999,0.0,0.0,3.427,1.985,1.3,1.108,0.623
1623,0.099,0.002,0.0,3.334,1.963,1.278,1.137,0.755
1624,0.017,0.012,0.005,3.072,1.978,1.49,1.217,0.8
1625,0.025,0.0,0.0,3.153,2.228,1.825,1.113,0.653
1626,0.051,0.027,0.0,3.027,2.073,1.54,1.288,0.7090000000000001
1627,0.012,0.0,0.0,3.138,2.25,1.389,1.119,0.722
1628,0.009,0.003,0.016,2.938,2.22,1.135,1.005,0.627
1629,0.036,0.0,0.014,3.356,2.313,1.099,1.723,0.62
1630,0.003,0.009,0.0,3.1950000000000003,2.3840000000000003,1.043,1.686,0.833
1631,0.0,0.0,0.0,3.222,2.3600000000000003,0.962,1.168,0.752
1632,0.0,0.0,0.0,3.4130000000000003,2.539,0.867,1.613,0.8009999999999999
1633,0.0,0.013,0.004,3.565,2.464,0.991,1.33,0.7190000000000001
1634,0.019,0.0,0.018,3.882,2.396,0.941,1.246,0.692
1635,0.006,0.0,0.03,3.743,2.318,0.946,1.391,0.739
1636,0.0,0.0,0.0419999999999999,3.892,2.587,0.854,1.272,0.7749999999999999
1637,0.027,0.0,0.026,3.807,2.661,0.931,1.249,0.798
1638,0.015,0.0,0.051,4.178,2.875,0.854,0.922,0.8440000000000001
1639,0.033,0.0,0.052,3.857,2.869,0.897,1.178,0.733
1640,0.0,0.012,0.048,3.8,3.088,0.891,1.204,0.871
1641,0.0,0.005,0.0,3.657,2.918,0.922,1.014,0.785
1642,0.0,0.0,0.022,3.459,3.0700000000000003,0.8029999999999999,0.804,0.788
1643,0.002,0.0,0.034,3.311,2.699,0.5680000000000001,0.788,0.6910000000000001
1644,0.0,0.0,0.0,3.332,2.817,0.7929999999999999,0.843,0.86
1645,0.0,2.261,0.0,3.187,2.936,0.745,1.169,0.817
1646,0.032,5.007,0.0,2.837,2.763,0.8,1.376,0.831
1647,0.022,1.0550000000000002,0.0,2.872,3.063,0.863,1.356,0.815
1648,0.023,0.748,0.0,2.661,3.163,0.792,1.385,0.876
1649,0.0,1.033,0.022,2.635,3.3440000000000003,0.727,1.331,0.774
1650,0.0,0.022,0.0,2.704,3.596,0.757,1.108,0.786
1651,0.015,0.0,0.0,2.644,3.683,0.833,0.949,0.813
1652,0.014,0.016,0.0,2.568,3.5010000000000003,0.756,1.038,0.817
1653,0.044,0.038,0.0,2.605,3.3200000000000003,0.906,1.123,0.925
1654,0.002,0.03,0.003,2.724,3.593,0.7929999999999999,1.268,0.858
1655,0.0,0.022,0.0,2.638,3.629,0.835,1.227,0.907
1656,0.0175,0.853,0.0,2.546,3.576,0.893,0.991,0.8280000000000001
1657,0.0,1.85,0.02,2.667,3.649,0.884,0.701,0.8640000000000001
1658,0.005,0.429,0.033,2.532,3.495,1.639,1.06,1.081
1659,0.0,0.295,0.024,2.415,3.565,2.495,1.022,1.238
1660,0.012,0.057,0.007,2.48,3.535,2.28,0.859,1.0630000000000002
1661,0.014,0.033,0.042,2.558,3.5740000000000003,1.795,0.871,1.249
1662,0.003,0.0,0.008,2.331,3.848,1.834,1.117,1.28
1663,0.026,0.0,0.004,2.608,3.395,1.532,0.766,1.429
1664,0.0,0.0,0.019,2.444,3.5969999999999995,1.61,0.872,1.567
1665,0.017,0.0,0.005,2.552,3.758,1.705,0.929,1.411
1666,0.008,0.009,0.033,2.498,4.1325,2.276,0.75,1.242
1667,0.0,0.0,0.0,2.377,4.253,1.903,0.472,1.039
1668,0.0,0.0,0.043,2.53,6.036,2.4080000000000004,0.994,1.119
1669,0.016,0.018,0.011,2.318,7.846,2.315,0.317,0.766
1670,0.035,0.019,0.0,2.495,7.386,1.954,0.498,0.539
1671,0.077,0.353,0.0,2.762,10.299,2.271,0.353,0.438
1672,0.054,0.2309999999999999,0.0,2.595,6.892,2.573,0.7829999999999999,0.608
1673,0.0,0.0,0.0,2.973,6.719,2.653,0.892,0.56
1674,0.025,0.086,0.0,2.905,6.396,2.746,0.496,0.679
1675,0.038,0.496,0.023,2.739,6.414,2.361,0.443,0.611
1676,0.0,0.6539999999999999,0.0,2.548,5.638999999999999,2.423,0.38,0.492
1677,0.009,0.264,0.017,2.692,4.92,2.419,0.514,0.5710000000000001
1678,0.022,0.395,0.0,3.023,4.591,1.567,0.4589999999999999,0.523
1679,0.0,0.104,0.0,2.6885000000000003,4.309,1.375,0.477,0.524
1680,0.0,0.247,0.0,3.148,4.288,1.115,0.675,0.8999999999999999
1681,0.009,0.097,0.0,3.2185,3.96,1.092,0.514,0.609
1682,0.009,0.078,0.009,3.3305,3.729,0.988,0.454,0.549
1683,0.149,0.2309999999999999,0.0,3.099,3.879,1.022,0.726,0.5660000000000001
1684,0.022,0.017,0.0,3.159,3.83,1.188,0.782,0.5960000000000001
1685,0.043,0.0,0.004,3.1185,3.832,1.28,0.752,0.5525
1686,0.0,0.0,0.0,3.292,3.954,1.493,0.974,0.427
1687,0.0,0.0,0.009,3.0940000000000003,4.176,1.354,1.202,0.3565
1688,0.009,0.0,0.018,3.087,4.002,1.307,0.943,0.3795
1689,0.0,0.019,0.0,3.16,3.985,1.686,0.359,0.331
1690,0.0,0.0,0.0,3.246,3.39,1.72,0.392,0.281
1691,0.0,0.0,0.0,3.079,3.674,1.365,0.756,0.146
1692,0.0,0.0,0.0,3.122,3.576,1.524,2.33,0.349
1693,0.043,0.0,0.206,3.263,3.474,1.314,0.425,0.35
1694,0.01,0.0,0.0,3.2590000000000003,3.439,1.258,0.435,0.498
1695,0.02,0.0,0.0,3.243,3.206,1.285,0.247,0.649
1696,0.0,0.0,0.0,2.955,3.0540000000000003,1.232,0.194,0.441
1697,0.0,0.018,0.0,2.792,2.859,1.085,0.219,0.406
1698,0.0,0.015,0.0,3.089,3.057,1.165,0.348,0.291
1699,0.0,0.0,0.0,3.222,2.893,0.8785,0.109,0.528
1700,0.0,0.0,0.0,3.616,2.47,1.019,0.113,0.415
1701,0.0,0.0,0.0,4.013,1.946,0.854,0.5670000000000001,0.4659999999999999
1702,0.019,0.0,0.0,4.18,2.129,0.882,0.057,0.5700000000000001
1703,0.0,0.004,0.0,3.65,2.2835,0.692,0.107,0.528
1704,0.032,0.0,0.041,3.293,2.109,0.508,0.033,0.4509999999999999
1705,0.034,0.0,0.0,3.208,2.639,0.348,0.078,0.558
1706,0.047,0.0,0.0,2.837,2.422,0.452,0.135,0.441
1707,0.077,0.0,0.262,2.807,2.132,0.379,0.082,0.4679999999999999
1708,0.1129999999999999,0.0,0.3,2.661,2.265,0.348,0.1415,0.522
1709,1.725,0.0,0.013,2.996,2.063,0.254,0.08,0.5349999999999999
1710,1.471,0.0,0.33,2.772,1.824,0.243,0.153,0.367
1711,2.679,0.0,0.017,2.67,1.58,0.453,0.285,0.426
1712,1.928,0.0,1.021,2.111,1.5059999999999998,0.4659999999999999,0.184,0.256
1713,0.489,0.0,0.0,1.307,1.022,0.5700000000000001,0.4499999999999999,0.352
1714,0.486,0.0,1.814,1.439,0.5700000000000001,0.669,0.39,0.227
1715,1.353,0.0,0.022,1.139,0.6639999999999999,0.655,0.299,0.207
1716,3.389,0.0,0.0,0.975,0.996,0.843,0.4529999999999999,0.254
1717,0.023,0.0,0.0,1.057,1.019,0.7589999999999999,0.488,0.275
1718,0.0,0.018,0.033,1.154,0.732,0.778,0.33,0.204
1719,0.021,0.03,0.01,0.749,0.608,1.903,0.371,0.149
1720,0.017,0.763,0.004,0.5710000000000001,0.769,3.233,0.26,0.11
1721,0.0,1.272,0.081,0.59,0.504,5.686999999999999,0.317,0.1169999999999999
1722,0.0,0.973,0.028,0.493,0.6615,4.4030000000000005,0.294,0.097
1723,0.0,1.542,0.126,0.452,0.8335,1.69,0.305,0.1149999999999999
1724,0.0,0.6579999999999999,0.459,0.38,0.773,0.259,0.3929999999999999,0.143
1725,0.004,0.634,0.681,0.384,0.491,0.233,0.354,0.147
1726,0.0,0.804,1.556,0.299,0.751,0.321,0.433,0.085
1727,0.0,1.204,3.619,0.126,0.7160000000000001,0.489,0.374,0.055
1728,0.0,1.432,3.98,0.18,0.647,0.442,0.619,0.095
1729,0.0,1.35,3.056,0.344,0.779,0.7040000000000001,0.533,0.1679999999999999
1730,0.0,3.692,3.814,0.283,1.127,0.641,0.599,0.236
1731,0.009,6.69,2.432,0.487,1.146,0.706,0.607,0.19
1732,0.0,7.415,1.472,0.5660000000000001,1.049,0.81,0.5700000000000001,0.294
1733,0.036,6.066,0.882,0.322,0.908,1.216,0.6,0.32
1734,0.012,7.027,1.484,0.358,0.942,1.839,0.54,0.265
1735,0.0,6.239000000000001,0.929,0.3389999999999999,0.981,2.125,0.632,0.26
1736,0.0,3.563,0.548,0.52,1.053,1.917,0.5589999999999999,0.354
1737,0.0,1.03,0.921,0.458,1.4,2.269,0.6080000000000001,0.296
1738,0.0,0.36,0.3315,0.313,1.303,1.338,0.474,0.496
1739,0.0,0.07,1.839,0.3909999999999999,1.462,1.494,0.352,0.524
1740,0.0,0.036,2.2145,0.3359999999999999,1.581,1.96,0.521,0.407
1741,0.0,0.004,3.796,0.319,1.699,1.507,0.645,0.74
1742,0.0,0.0,2.2175,0.347,1.642,3.0620000000000003,0.747,0.642
1743,0.0,0.046,9.157,0.303,1.628,1.636,0.699,0.661
1744,0.014,0.022,8.443,0.292,1.624,0.396,0.5529999999999999,0.6559999999999999
1745,0.0,0.018,8.637,0.301,1.858,0.308,0.702,0.51
1746,0.0,0.005,6.363,0.248,1.775,0.328,0.648,0.607
1747,0.0,0.018,3.279,0.248,1.865,0.282,0.819,0.621
1748,0.0,0.0,5.413,0.298,1.9275,0.421,0.755,0.6910000000000001
1749,0.0,0.011,4.526999999999999,0.248,1.89,0.731,0.833,0.537
1750,0.0,0.018,2.1075,0.427,2.125,1.541,0.904,0.641
1751,0.0,3.767,3.681,0.305,2.158,1.052,0.8089999999999999,0.657
1752,0.0,3.412,3.389,0.151,2.2270000000000003,0.602,0.8574999999999999,0.6759999999999999
1753,0.0,1.875,2.6260000000000003,0.268,2.2185,0.4619999999999999,0.6865,0.5489999999999999
1754,0.0,2.81,1.3170000000000002,0.23,2.133,0.512,0.7809999999999999,0.685
1755,0.0,2.919,2.633,0.266,2.1630000000000003,0.421,0.97,0.663
1756,0.005,1.6115,3.0010000000000003,0.143,2.499,0.51,0.911,0.573
1757,0.0,7.629,2.769,0.221,2.34,0.433,0.871,0.627
1758,0.0,8.599499999999999,3.615,0.253,2.615,0.384,1.006,0.6930000000000001
1759,0.0,1.8115,3.673,0.451,2.2510000000000003,0.274,1.106,0.6739999999999999
1760,0.0,2.553,4.109,0.408,2.441,0.34,0.7829999999999999,0.837
1761,0.027,3.223,4.151,0.158,2.409,0.43,0.988,0.628
1762,0.0,0.628,4.749,0.149,2.627,0.391,0.7969999999999999,0.813
1763,0.0,0.029,4.77,0.195,2.487,0.679,0.993,0.748
1764,0.0,0.373,5.243,0.159,2.513,0.816,1.0910000000000002,0.657
1765,0.0,2.515,5.1850000000000005,0.176,2.506,0.6829999999999999,1.003,0.929
1766,0.0,3.735,5.421,0.167,2.336,1.098,0.833,0.891
1767,0.0,1.987,2.627,0.222,2.442,1.19,0.917,0.91
1768,0.014,11.245,0.6559999999999999,0.16,2.545,1.147,0.8109999999999999,0.836
1769,0.003,12.552,0.891,0.234,2.53,1.091,0.867,0.996
1770,0.003,8.708,0.627,0.286,2.9,1.15,0.8160000000000001,0.742
1771,0.005,12.75,0.239,0.233,2.648,1.01,0.741,0.857
1772,0.0,12.328,0.426,0.371,2.641,1.028,0.941,0.972
1773,0.0,16.284,0.837,0.456,2.623,1.038,0.952,0.839
1774,0.026,9.502,0.2,0.437,2.6710000000000003,1.077,0.889,0.912
1775,0.0,8.242,0.256,0.454,2.632,1.159,1.137,0.917
1776,0.0,17.72,0.366,0.193,2.723,1.099,0.96,0.792
1777,0.0,24.926,0.129,0.177,2.463,1.4489999999999998,0.991,0.937
1778,0.0,31.374,0.094,0.343,2.536,1.844,0.935,0.891
1779,0.0,28.97,0.076,0.285,2.358,1.625,0.904,0.882
1780,0.014,22.5765,0.05,0.365,1.9915,1.218,1.06,0.855
1781,0.017,15.758,0.132,0.301,1.698,1.038,1.099,0.868
1782,0.015,10.991,0.02,0.147,1.791,0.987,0.915,0.7689999999999999
1783,0.033,9.25,0.062,0.112,1.827,1.048,1.193,0.861
1784,0.064,11.934,0.109,0.175,1.916,1.2240000000000002,1.124,0.702
1785,0.007,12.018,0.0569999999999999,0.142,1.904,1.114,1.234,0.749
1786,0.0,13.562,0.113,0.077,2.04,0.988,1.052,0.677
1787,0.027,15.807,0.0875,0.199,1.742,1.14,1.1949999999999998,0.796
1788,0.05,13.237,0.002,0.112,1.953,0.955,1.232,0.623
1789,0.046,4.504,0.073,0.056,1.882,0.938,1.254,0.762
1790,0.0209999999999999,5.316,0.084,0.169,1.874,1.579,1.567,0.6419999999999999
1791,0.044,4.536,0.077,0.112,1.8735,0.983,2.037,0.893
1792,0.05,4.704000000000001,0.07,0.144,1.7919999999999998,1.598,1.339,0.893
1793,0.01,5.927,0.06,0.15,1.856,1.241,1.077,0.748
1794,0.013,5.033,0.0579999999999999,0.153,1.748,1.359,0.971,0.692
1795,0.082,3.128,0.092,0.134,1.837,1.632,0.886,0.75
1796,0.056,2.299,0.099,0.115,1.657,1.611,1.094,0.528
1797,0.043,1.58,0.063,0.181,1.782,1.8010000000000002,0.92,0.508
1798,1.039,1.533,0.146,0.129,1.592,1.775,0.6910000000000001,0.4619999999999999
1799,0.968,1.437,0.099,0.134,1.648,1.265,0.943,0.438
1800,0.19,0.978,0.121,0.108,1.767,1.623,0.946,0.5489999999999999
1801,0.196,1.123,0.093,0.156,1.778,1.5670000000000002,0.949,0.428
1802,0.292,1.014,0.061,0.13,1.674,1.378,0.741,0.856
1803,0.423,0.659,0.109,0.175,1.636,1.339,0.661,0.823
1804,1.021,1.296,0.047,0.152,1.527,1.227,0.681,0.79
1805,0.546,1.515,0.079,0.134,1.692,0.935,0.738,0.895
1806,0.394,1.902,0.089,0.148,1.65,0.874,0.732,1.257
1807,0.417,1.169,0.063,0.171,1.592,1.027,0.6539999999999999,1.0710000000000002
1808,0.6299999999999999,0.655,0.0569999999999999,0.164,1.907,1.277,0.5680000000000001,1.286
1809,0.3379999999999999,0.676,0.038,0.196,1.733,2.466,0.79,1.931
1810,0.2239999999999999,0.8,0.266,0.191,1.775,7.302,0.5589999999999999,1.702
1811,0.272,0.5189999999999999,0.197,0.164,1.617,7.808999999999999,0.478,0.962
1812,0.228,0.835,0.074,0.116,1.834,7.170999999999999,0.598,1.09
1813,0.148,0.8240000000000001,0.0849999999999999,0.138,1.413,3.817,0.519,0.534
1814,0.283,0.632,0.097,0.147,1.003,1.352,0.5529999999999999,0.728
1815,0.367,0.589,1.253,0.168,1.924,1.807,0.5289999999999999,0.276
1816,0.218,0.3339999999999999,0.1,0.239,1.178,0.936,0.529,0.489
1817,0.347,0.6970000000000001,0.077,0.226,1.436,1.396,0.424,0.372
1818,0.136,0.321,0.133,0.175,1.335,0.683,0.486,1.46
1819,0.129,1.178,0.083,0.278,1.313,0.493,0.305,0.734
1820,0.23,0.8240000000000001,0.178,0.155,1.491,0.433,0.202,0.351
1821,0.05,0.639,0.062,0.18,1.149,0.259,0.255,0.6419999999999999
1822,0.099,0.787,0.205,0.2259999999999999,0.887,0.403,0.363,0.643
1823,0.076,0.298,0.18,0.257,0.99,0.419,0.3349999999999999,0.619
1824,0.035,0.359,0.251,0.436,0.8919999999999999,0.287,0.254,0.433
