"","timestamp_datetime","GC1_PM2_5","GC2_PM2_5","GC3_PM2_5","GC4_PM2_5","GC5_PM2_5","GC6_PM2_5","GC7_PM2_5","GC8_PM2_5","GC9_PM2_5","GC10_PM2_5"
"454497",2024-02-27 06:14:56,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA
"454503",2024-02-27 06:15:02,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA
"454523",2024-02-27 06:15:22,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA
"454537",2024-02-27 06:15:36,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.41
"454538",2024-02-27 06:15:37,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA
"454560",2024-02-27 06:15:59,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA
"454571",2024-02-27 06:16:10,NA,0.18,NA,NA,NA,NA,0.11,NA,NA,NA
"454584",2024-02-27 06:16:23,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454617",2024-02-27 06:16:56,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA
"454623",2024-02-27 06:17:02,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA
"454643",2024-02-27 06:17:22,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
"454657",2024-02-27 06:17:36,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.16
"454658",2024-02-27 06:17:37,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA
"454680",2024-02-27 06:17:59,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA
"454691",2024-02-27 06:18:10,NA,0.34,NA,NA,NA,NA,0.1,NA,NA,NA
"454704",2024-02-27 06:18:23,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454737",2024-02-27 06:18:56,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"454743",2024-02-27 06:19:02,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA
"454757",2024-02-27 06:19:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42
"454763",2024-02-27 06:19:22,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA
"454777",2024-02-27 06:19:36,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA
"454778",2024-02-27 06:19:37,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA
"454800",2024-02-27 06:19:59,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"454811",2024-02-27 06:20:10,NA,0.17,NA,NA,NA,NA,0.18,NA,NA,NA
"454824",2024-02-27 06:20:23,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454857",2024-02-27 06:20:56,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"454863",2024-02-27 06:21:02,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA
"454877",2024-02-27 06:21:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"454883",2024-02-27 06:21:22,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA
"454897",2024-02-27 06:21:36,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA
"454898",2024-02-27 06:21:37,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA
"454911",2024-02-27 06:21:50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"454920",2024-02-27 06:21:59,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA
"454931",2024-02-27 06:22:10,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"454944",2024-02-27 06:22:23,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454977",2024-02-27 06:22:56,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA
"454983",2024-02-27 06:23:02,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA
"454997",2024-02-27 06:23:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32
"455003",2024-02-27 06:23:22,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA
"455017",2024-02-27 06:23:36,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA
"455018",2024-02-27 06:23:37,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA
"455031",2024-02-27 06:23:50,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
"455040",2024-02-27 06:23:59,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA
"455051",2024-02-27 06:24:10,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA
"455064",2024-02-27 06:24:23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455097",2024-02-27 06:24:56,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA
"455103",2024-02-27 06:25:02,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA
"455117",2024-02-27 06:25:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
"455123",2024-02-27 06:25:22,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA
"455137",2024-02-27 06:25:36,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"455138",2024-02-27 06:25:37,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA
"455151",2024-02-27 06:25:50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"455160",2024-02-27 06:25:59,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA
"455171",2024-02-27 06:26:10,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"455184",2024-02-27 06:26:23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455217",2024-02-27 06:26:56,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA
"455223",2024-02-27 06:27:02,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA
"455237",2024-02-27 06:27:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
"455243",2024-02-27 06:27:22,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA
"455257",2024-02-27 06:27:36,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA
"455258",2024-02-27 06:27:37,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA
"455271",2024-02-27 06:27:50,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA
"455280",2024-02-27 06:27:59,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA
"455291",2024-02-27 06:28:10,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"455304",2024-02-27 06:28:23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455337",2024-02-27 06:28:56,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA
"455343",2024-02-27 06:29:02,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA
"455357",2024-02-27 06:29:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17
"455363",2024-02-27 06:29:22,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA
"455377",2024-02-27 06:29:36,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA
"455378",2024-02-27 06:29:37,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA
"455391",2024-02-27 06:29:50,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA
"455400",2024-02-27 06:29:59,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA
"455411",2024-02-27 06:30:10,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA
"455424",2024-02-27 06:30:23,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455457",2024-02-27 06:30:56,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA
"455463",2024-02-27 06:31:02,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA
"455477",2024-02-27 06:31:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36
"455483",2024-02-27 06:31:22,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA
"455497",2024-02-27 06:31:36,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA
"455498",2024-02-27 06:31:37,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA
"455511",2024-02-27 06:31:50,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA
"455520",2024-02-27 06:31:59,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"455531",2024-02-27 06:32:10,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"455544",2024-02-27 06:32:23,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455577",2024-02-27 06:32:56,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA
"455583",2024-02-27 06:33:02,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA
"455597",2024-02-27 06:33:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25
"455603",2024-02-27 06:33:22,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA
"455617",2024-02-27 06:33:36,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA
"455618",2024-02-27 06:33:37,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA
"455631",2024-02-27 06:33:50,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
"455640",2024-02-27 06:33:59,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA
"455645",2024-02-27 06:34:04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455651",2024-02-27 06:34:10,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA
"455677",2024-02-27 06:34:36,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA
"455683",2024-02-27 06:34:42,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA
"455704",2024-02-27 06:35:03,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA
"455717",2024-02-27 06:35:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
"455718",2024-02-27 06:35:17,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA
"455719",2024-02-27 06:35:18,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA
"455741",2024-02-27 06:35:40,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA
"455751",2024-02-27 06:35:50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"455752",2024-02-27 06:35:51,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA
"455765",2024-02-27 06:36:04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455797",2024-02-27 06:36:36,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"455803",2024-02-27 06:36:42,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"455824",2024-02-27 06:37:03,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA
"455837",2024-02-27 06:37:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
"455838",2024-02-27 06:37:17,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA
"455839",2024-02-27 06:37:18,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA
"455861",2024-02-27 06:37:40,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA
"455871",2024-02-27 06:37:50,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA
"455872",2024-02-27 06:37:51,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"455885",2024-02-27 06:38:04,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455917",2024-02-27 06:38:36,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA
"455923",2024-02-27 06:38:42,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA
"455938",2024-02-27 06:38:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33
"455944",2024-02-27 06:39:03,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA
"455958",2024-02-27 06:39:17,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA
"455959",2024-02-27 06:39:18,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA
"455981",2024-02-27 06:39:40,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA
"455991",2024-02-27 06:39:50,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA
"455992",2024-02-27 06:39:51,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA
"456005",2024-02-27 06:40:04,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456037",2024-02-27 06:40:36,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA
"456043",2024-02-27 06:40:42,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA
"456058",2024-02-27 06:40:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"456064",2024-02-27 06:41:03,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA
"456078",2024-02-27 06:41:17,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA
"456079",2024-02-27 06:41:18,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA
"456092",2024-02-27 06:41:31,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA
"456101",2024-02-27 06:41:40,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA
"456112",2024-02-27 06:41:51,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA
"456125",2024-02-27 06:42:04,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456157",2024-02-27 06:42:36,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA
"456163",2024-02-27 06:42:42,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA
"456178",2024-02-27 06:42:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48
"456184",2024-02-27 06:43:03,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"456198",2024-02-27 06:43:17,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA
"456199",2024-02-27 06:43:18,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA
"456212",2024-02-27 06:43:31,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA
"456221",2024-02-27 06:43:40,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA
"456232",2024-02-27 06:43:51,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA
"456245",2024-02-27 06:44:04,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456277",2024-02-27 06:44:36,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"456283",2024-02-27 06:44:42,NA,NA,NA,NA,NA,1.95,NA,NA,NA,NA
"456298",2024-02-27 06:44:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42
"456304",2024-02-27 06:45:03,NA,NA,NA,NA,2.27,NA,NA,NA,NA,NA
"456318",2024-02-27 06:45:17,NA,NA,NA,NA,NA,NA,NA,NA,2.09,NA
"456319",2024-02-27 06:45:18,NA,NA,NA,NA,NA,NA,NA,2.28,NA,NA
"456332",2024-02-27 06:45:31,NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA
"456341",2024-02-27 06:45:40,NA,NA,NA,1.42,NA,NA,NA,NA,NA,NA
"456352",2024-02-27 06:45:51,NA,NA,NA,NA,NA,NA,1.41,NA,NA,NA
"456365",2024-02-27 06:46:04,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456397",2024-02-27 06:46:36,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA
"456403",2024-02-27 06:46:42,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA
"456418",2024-02-27 06:46:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98
"456424",2024-02-27 06:47:03,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA
"456438",2024-02-27 06:47:17,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA
"456439",2024-02-27 06:47:18,NA,NA,NA,NA,NA,NA,NA,1.35,NA,NA
"456452",2024-02-27 06:47:31,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA
"456461",2024-02-27 06:47:40,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA
"456472",2024-02-27 06:47:51,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA
"456485",2024-02-27 06:48:04,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456517",2024-02-27 06:48:36,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA
"456523",2024-02-27 06:48:42,NA,NA,NA,NA,NA,1.09,NA,NA,NA,NA
"456538",2024-02-27 06:48:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25
"456544",2024-02-27 06:49:03,NA,NA,NA,NA,1.27,NA,NA,NA,NA,NA
"456558",2024-02-27 06:49:17,NA,NA,NA,NA,NA,NA,NA,NA,1.18,NA
"456559",2024-02-27 06:49:18,NA,NA,NA,NA,NA,NA,NA,1.77,NA,NA
"456572",2024-02-27 06:49:31,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA
"456581",2024-02-27 06:49:40,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA
"456592",2024-02-27 06:49:51,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA
"456605",2024-02-27 06:50:04,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456637",2024-02-27 06:50:36,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA
"456643",2024-02-27 06:50:42,NA,NA,NA,NA,NA,1.14,NA,NA,NA,NA
"456658",2024-02-27 06:50:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81
"456664",2024-02-27 06:51:03,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA
"456678",2024-02-27 06:51:17,NA,NA,NA,NA,NA,NA,NA,NA,1.67,NA
"456679",2024-02-27 06:51:18,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA
"456692",2024-02-27 06:51:31,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA
"456701",2024-02-27 06:51:40,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA
"456712",2024-02-27 06:51:51,NA,NA,NA,NA,NA,NA,0.84,NA,NA,NA
"456725",2024-02-27 06:52:04,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456757",2024-02-27 06:52:36,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA
"456763",2024-02-27 06:52:42,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA
"456778",2024-02-27 06:52:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48
"456784",2024-02-27 06:53:03,NA,NA,NA,NA,1.97,NA,NA,NA,NA,NA
"456798",2024-02-27 06:53:17,NA,NA,NA,NA,NA,NA,NA,NA,1.32,NA
"456799",2024-02-27 06:53:18,NA,NA,NA,NA,NA,NA,NA,1.88,NA,NA
"456812",2024-02-27 06:53:31,NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA
"456821",2024-02-27 06:53:40,NA,NA,NA,1.12,NA,NA,NA,NA,NA,NA
"456826",2024-02-27 06:53:45,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456832",2024-02-27 06:53:51,NA,NA,NA,NA,NA,NA,1.48,NA,NA,NA
"456858",2024-02-27 06:54:17,NA,NA,1.76,NA,NA,NA,NA,NA,NA,NA
"456863",2024-02-27 06:54:22,NA,NA,NA,NA,NA,1.16,NA,NA,NA,NA
"456884",2024-02-27 06:54:43,NA,NA,NA,NA,2.15,NA,NA,NA,NA,NA
"456898",2024-02-27 06:54:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14
"456899",2024-02-27 06:54:58,NA,NA,NA,NA,NA,NA,NA,1.38,1.65,NA
"456921",2024-02-27 06:55:20,NA,NA,NA,1.71,NA,NA,NA,NA,NA,NA
"456932",2024-02-27 06:55:31,NA,0.98,NA,NA,NA,NA,0.6,NA,NA,NA
"456946",2024-02-27 06:55:45,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456978",2024-02-27 06:56:17,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA
"456983",2024-02-27 06:56:22,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA
"457004",2024-02-27 06:56:43,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA
"457018",2024-02-27 06:56:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32
"457019",2024-02-27 06:56:58,NA,NA,NA,NA,NA,NA,NA,0.81,0.56,NA
"457041",2024-02-27 06:57:20,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA
"457052",2024-02-27 06:57:31,NA,0.58,NA,NA,NA,NA,0.42,NA,NA,NA
"457066",2024-02-27 06:57:45,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457098",2024-02-27 06:58:17,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA
"457103",2024-02-27 06:58:22,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA
"457118",2024-02-27 06:58:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"457124",2024-02-27 06:58:43,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"457139",2024-02-27 06:58:58,NA,NA,NA,NA,NA,NA,NA,0.04,0.32,NA
"457161",2024-02-27 06:59:20,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA
"457172",2024-02-27 06:59:31,NA,0,NA,NA,NA,NA,0.19,NA,NA,NA
"457186",2024-02-27 06:59:45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457218",2024-02-27 07:00:17,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA
"457223",2024-02-27 07:00:22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"457238",2024-02-27 07:00:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
"457244",2024-02-27 07:00:43,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"457259",2024-02-27 07:00:58,NA,NA,NA,NA,NA,NA,NA,0.89,0.11,NA
"457272",2024-02-27 07:01:11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"457281",2024-02-27 07:01:20,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA
"457292",2024-02-27 07:01:31,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"457306",2024-02-27 07:01:45,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457338",2024-02-27 07:02:17,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA
"457343",2024-02-27 07:02:22,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA
"457358",2024-02-27 07:02:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21
"457364",2024-02-27 07:02:43,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA
"457379",2024-02-27 07:02:58,NA,NA,NA,NA,NA,NA,NA,0.02,0.07,NA
"457392",2024-02-27 07:03:11,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA
"457401",2024-02-27 07:03:20,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA
"457412",2024-02-27 07:03:31,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA
"457426",2024-02-27 07:03:45,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457458",2024-02-27 07:04:17,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA
"457463",2024-02-27 07:04:22,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA
"457478",2024-02-27 07:04:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2
"457484",2024-02-27 07:04:43,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA
"457499",2024-02-27 07:04:58,NA,NA,NA,NA,NA,NA,NA,0.49,0.59,NA
"457512",2024-02-27 07:05:11,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA
"457521",2024-02-27 07:05:20,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA
"457532",2024-02-27 07:05:31,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA
"457546",2024-02-27 07:05:45,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457578",2024-02-27 07:06:17,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"457583",2024-02-27 07:06:22,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA
"457598",2024-02-27 07:06:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
"457604",2024-02-27 07:06:43,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA
"457619",2024-02-27 07:06:58,NA,NA,NA,NA,NA,NA,NA,0.31,0.29,NA
"457632",2024-02-27 07:07:11,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA
"457641",2024-02-27 07:07:20,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA
"457652",2024-02-27 07:07:31,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"457666",2024-02-27 07:07:45,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457698",2024-02-27 07:08:17,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"457703",2024-02-27 07:08:22,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA
"457718",2024-02-27 07:08:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2
"457724",2024-02-27 07:08:43,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA
"457739",2024-02-27 07:08:58,NA,NA,NA,NA,NA,NA,NA,0.25,0.18,NA
"457752",2024-02-27 07:09:11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"457761",2024-02-27 07:09:20,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA
"457772",2024-02-27 07:09:31,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA
"457786",2024-02-27 07:09:45,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457818",2024-02-27 07:10:17,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA
"457823",2024-02-27 07:10:22,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA
"457838",2024-02-27 07:10:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
"457844",2024-02-27 07:10:43,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA
"457859",2024-02-27 07:10:58,NA,NA,NA,NA,NA,NA,NA,0.46,0.9,NA
"457872",2024-02-27 07:11:11,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA
"457881",2024-02-27 07:11:20,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA
"457892",2024-02-27 07:11:31,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA
"457906",2024-02-27 07:11:45,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457938",2024-02-27 07:12:17,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA
"457943",2024-02-27 07:12:22,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA
"457958",2024-02-27 07:12:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72
"457964",2024-02-27 07:12:43,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA
"457979",2024-02-27 07:12:58,NA,NA,NA,NA,NA,NA,NA,1.41,0.71,NA
"457992",2024-02-27 07:13:11,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA
"458001",2024-02-27 07:13:20,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA
"458006",2024-02-27 07:13:25,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458012",2024-02-27 07:13:31,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA
"458038",2024-02-27 07:13:57,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA
"458044",2024-02-27 07:14:03,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA
"458064",2024-02-27 07:14:23,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA
"458078",2024-02-27 07:14:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59
"458080",2024-02-27 07:14:39,NA,NA,NA,NA,NA,NA,NA,1.11,0.85,NA
"458102",2024-02-27 07:15:01,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA
"458112",2024-02-27 07:15:11,NA,0.55,NA,NA,NA,NA,0.93,NA,NA,NA
"458126",2024-02-27 07:15:25,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
